Date,return
2022-10-12,-0.0008312073436137571
2022-10-13,2.7227780637042152e-05
2022-10-14,-0.0007534233091010803
2022-10-17,-0.0009706996419269289
2022-10-18,-9.695753451074898e-05
2022-10-19,-0.0010919474565346614
2022-10-20,0.0003444113975332281
2022-10-21,0.00022740331697367855
2022-10-24,0.00031845230421676576
2022-10-25,0.0006951080351779647
2022-10-26,0.006215378125310909
2022-10-27,0.0005174447242741677
2022-10-28,0.0006103410015107049
2022-10-31,-0.0001918152632725643
2022-11-01,-1.4359732545140422e-05
2022-11-02,0.00033856134726130427
2022-11-03,0.0005578652573277777
2022-11-04,5.330786904160362e-05
2022-11-07,0.0006890354650999208
2022-11-08,-0.001965978892103194
2022-11-09,-0.0007860689422634958
2022-11-10,-0.0018571719928968068
2022-11-11,0.0018407196315133175
2022-11-14,-0.003796084924810688
2022-11-15,0.0018620755070493547
2022-11-16,0.003677896797989252
2022-11-17,0.002089205527521107
2022-11-18,-0.0006585321089469757
2022-11-21,-0.0010240909215897384
2022-11-22,-9.77917188138322e-05
2022-11-23,0.0008115583773006617
2022-11-24,-3.114621635369786e-05
2022-11-25,-0.0018522100252965946
2022-11-28,0.0023561971788429643
2022-11-29,-0.00042726048013255085
2022-11-30,0.0002462800776129694
2022-12-01,-0.003639085869346454
2022-12-02,0.004988199443402131
2022-12-05,-0.0004928998325244701
2022-12-06,0.0
2022-12-07,-0.0005419881753336972
2022-12-08,0.00015397053274119612
2022-12-09,7.143119493230005e-05
2022-12-12,0.000786305457900164
2022-12-13,0.00031299196459649457
2022-12-14,0.0019487526025113516
2022-12-15,0.0001641047130169828
2022-12-16,0.0007256554149613038
2022-12-19,0.003705738930923066
2022-12-20,0.00032238103751750305
2022-12-21,-6.785882730953856e-05
2022-12-22,-6.361345060693953e-05
2022-12-23,-0.00024048184519590395
2022-12-26,0.0003007359791640911
2022-12-27,-1.6116689415610015e-05
2022-12-28,0.00019298641615722475
2022-12-29,-2.4296869069389596e-05
2022-12-30,1.914985771120117e-05
2023-01-02,0.00032907317001810857
2023-01-03,-0.0010201799549144784
2023-01-04,-0.0005368640619655086
2023-01-05,0.0012734592780755422
2023-01-06,8.62843105570947e-05
2023-01-09,0.0014254991556836138
2023-01-10,-0.0022595210289425216
2023-01-11,1.2371539508060955e-05
2023-01-12,1.893305908107388e-05
2023-01-13,-0.00011177234690792608
2023-01-16,0.0001886251079095814
2023-01-17,0.00024365197195065007
2023-01-18,0.00020953316317390307
2023-01-19,-0.0009440932819716822
2023-01-20,0.0014894261649444588
2023-01-23,0.00012614180418590016
2023-01-24,-0.0007426314013603157
2023-01-25,7.68726753530907e-05
2023-01-26,0.00014740369930699816
2023-01-27,-6.530390719224263e-05
2023-01-30,4.9884162832311964e-05
2023-01-31,0.0008397819328000142
2023-02-01,-0.0014657584182764052
2023-02-02,-0.001626980919161924
2023-02-03,-0.0008547305485238852
2023-02-06,-0.00010090485662254717
2023-02-07,-0.00439762248979981
2023-02-08,0.0011235367610487935
2023-02-09,0.001811681319971017
2023-02-10,-0.0002371681427810371
2023-02-13,0.00020254373971198295
2023-02-14,-0.00015313929814548237
2023-02-15,-0.00028568804727943957
2023-02-16,0.0002757814780423556
2023-02-17,-0.0011560104338742424
2023-02-20,6.987633226746744e-05
2023-02-21,-6.569007988403046e-05
2023-02-22,0.0
2023-02-23,0.0005915479930626533
2023-02-24,-0.0015502110325187669
2023-02-27,0.005269515391089613
2023-02-28,-0.0009896826891073157
2023-03-01,-3.4505208863477534e-05
2023-03-02,-0.0007940246254050371
2023-03-03,0.0002127155605937982
2023-03-06,-0.0003639512508533027
2023-03-07,0.0019158175047374805
2023-03-08,-0.0008880898670046462
2023-03-09,0.0005337826026291325
2023-03-10,4.2169431309007155e-05
2023-03-13,-0.0005082646007482055
2023-03-14,-0.003516743398279139
2023-03-15,0.001921362726787387
2023-03-16,5.7052449638548e-05
2023-03-17,5.234155659812022e-05
2023-03-20,0.0014235151538417366
2023-03-21,-0.00016741488080037307
2023-03-22,0.0002476347924003321
2023-03-23,0.0002946183335176491
2023-03-24,-0.0001399458764666579
2023-03-27,0.0023421696959834253
2023-03-28,0.00031210579901978775
2023-03-29,0.0009580751472370522
2023-03-30,-0.001041176503079344
2023-03-31,0.0026409851500135673
2023-04-03,0.002440145838341474
2023-04-04,-0.00017372583291492953
2023-04-05,-0.00024336179744063793
2023-04-06,9.519470953321899e-05
2023-04-07,0.00013918327829965123
2023-04-10,0.00018064643861431128
2023-04-11,0.00020491370913832183
2023-04-12,-0.0001883169303171399
2023-04-13,0.0
2023-04-14,-4.861411828813661e-06
2023-04-17,0.00035564491983493946
2023-04-18,-0.00011444431671581119
2023-04-19,-4.602605708965057e-05
2023-04-20,4.2535238666432075e-05
2023-04-21,0.00035443529382656914
2023-04-24,8.823181517833404e-05
2023-04-25,-0.0001379793207566689
2023-04-26,-4.454208908120434e-05
2023-04-27,0.0003041626701734267
2023-04-28,-2.7265586144493657e-06
2023-05-01,-0.0006148560096330469
2023-05-02,0.00142151423625567
2023-05-03,9.637249626942164e-05
2023-05-04,0.00038704876854883164
2023-05-05,-0.001800102891067745
2023-05-08,-0.0009721877990665874
2023-05-09,-3.5151973033509516e-05
2023-05-10,-0.00014325527908336263
2023-05-11,8.476197321902862e-05
2023-05-12,0.0012492725720964198
2023-05-15,-0.002312155552969131
2023-05-16,0.0012237041754554513
2023-05-17,0.0009647977161803315
2023-05-18,0.0004919827019214291
2023-05-19,-0.0002799385429330273
2023-05-22,0.00048739213604204483
2023-05-23,-0.0019202992165648508
2023-05-24,0.0005610183128806172
2023-05-25,7.74755166241679e-05
2023-05-26,-0.00029799271351164047
2023-05-29,0.0014262228538466984
2023-05-30,-0.0006461277930693064
2023-05-31,0.00028220069844601915
2023-06-01,-0.000624171358482975
2023-06-02,-8.650475426303083e-05
2023-06-05,-0.0003295167444510199
2023-06-06,-0.00012446019722167688
2023-06-07,-0.0002010951513498934
2023-06-08,-0.0002992188726889024
2023-06-09,0.002258813756774696
2023-06-12,-0.001909596296669255
2023-06-13,-0.0006835545484298957
2023-06-14,0.0011478310311089628
2023-06-15,0.0028522321420710152
2023-06-16,0.0008622063493120692
2023-06-19,-0.0004831005676281903
2023-06-20,-0.00056513907721104
2023-06-21,-0.0012401370221450598
2023-06-22,-4.898095306473621e-05
2023-06-23,-2.0982176149240007e-05
2023-06-26,-0.001909191805605676
2023-06-27,0.001054773781177838
2023-06-28,-0.00011646665453412825
2023-06-29,0.00028410223012008466
2023-06-30,-0.002650810781614886
2023-07-03,0.002030471760891229
2023-07-04,-0.0007156444266809954
2023-07-05,-0.0017559572087965968
2023-07-06,0.001465227099136101
2023-07-07,-0.0012198895873340766
2023-07-10,-0.00045909124293686985
2023-07-11,6.579140921552585e-05
2023-07-12,-0.00030593588865390216
2023-07-13,-0.0025526357338882867
2023-07-14,-0.0008180410613361729
2023-07-17,0.0003623791776367482
2023-07-18,-5.458170309560254e-05
2023-07-19,-0.00016383263567245672
2023-07-20,-3.474291797821394e-05
2023-07-21,0.0020561226645792663
2023-07-24,0.00013832960689299633
2023-07-25,0.0011376205835342589
2023-07-26,0.00023385770147215577
2023-07-27,0.0011695230277767095
2023-07-28,-0.000341913501108171
2023-07-31,0.002691199155215866
2023-08-01,-0.0023960763228561524
2023-08-02,-0.001424385029018797
2023-08-03,-0.0009236757023564022
2023-08-04,-2.6909757721560663e-05
2023-08-07,-0.00022226221298106533
2023-08-08,-0.000637059697820818
2023-08-09,-0.001199048138377022
2023-08-10,0.0003340412074789555
2023-08-11,-1.3281965569800084e-05
2023-08-14,0.00035393810973563636
2023-08-15,-0.00047419984443217817
2023-08-16,-0.00044929909309339026
2023-08-17,-8.511094347226695e-05
2023-08-18,-0.00013886784808371365
2023-08-21,-0.0002600702595591413
2023-08-22,0.00027545261880720294
2023-08-23,0.0003418121454159406
2023-08-24,0.00048004499723243704
2023-08-25,0.002846001019466894
2023-08-28,-0.0010236242603069733
2023-08-29,-1.2682148211209918e-05
2023-08-30,9.688959407455736e-06
2023-08-31,8.606985625764128e-06
2023-09-01,6.030868498527769e-07
2023-09-04,-0.0012180655860443614
2023-09-05,0.00561621215838698
2023-09-06,-0.0015384273035908228
2023-09-07,0.00037065852091254926
2023-09-08,0.00014106843270535638
2023-09-11,-0.00039029256898248475
2023-09-12,0.0036700504736778138
2023-09-13,0.0011521639733328792
2023-09-14,-0.00016728365785060228
2023-09-15,0.0012951670361383478
2023-09-18,4.7173764769727015e-05
2023-09-19,-0.00010516735509043642
2023-09-20,7.12162550243429e-05
2023-09-21,0.00024467961398662536
2023-09-22,-0.000155110101434779
2023-09-25,0.0005523352488476697
2023-09-26,0.00021959718195668472
2023-09-27,-0.00019828372990019297
2023-09-28,0.0005080528804650894
2023-09-29,-0.00019738759045478968
2023-10-02,0.001691487249986395
2023-10-03,0.0004903688125210019
2023-10-04,8.360383688333545e-05
2023-10-05,0.0001580725181928197
2023-10-06,-0.0009402377122727506
2023-10-09,-0.0004658245392243207
2023-10-10,0.0008428383321464583
2023-10-11,1.588736348332839e-05
2023-10-12,-0.00027197938030782114
2023-10-13,0.0006087564385100848
2023-10-16,-0.0017790307923686256
2023-10-17,0.00886040977031075
2023-10-18,0.0011801308025705358
2023-10-19,-9.970615269149623e-05
2023-10-20,0.0
2023-10-23,0.000242468962916441
2023-10-24,-0.0014984135224771493
2023-10-25,0.0017062418640556329
2023-10-26,-0.0004662235013103207
2023-10-27,0.0004803460597568999
2023-10-30,0.00015848255397050835
2023-10-31,0.014150600857599118
2023-11-01,0.0006727926493389036
2023-11-02,-1.4004923607651213e-05
2023-11-03,4.38115856867355e-05
2023-11-06,-0.0034942389825724234
2023-11-07,-0.0037861870303800187
2023-11-08,0.0017051879647457763
2023-11-09,0.00014214469979209339
2023-11-10,-0.00011493710153886654
2023-11-13,-0.0001730697541111106
2023-11-14,0.004823461790400333
2023-11-15,-0.0010863930447571083
2023-11-16,0.00017577264089468605
2023-11-17,-0.00015052415966295844
2023-11-20,9.041572583108982e-05
2023-11-21,-0.0002507852097574951
2023-11-22,-0.0006913496735906736
2023-11-23,0.0017106423658780666
2023-11-24,-0.0007005409014171936
2023-11-27,0.0006193365628968039
2023-11-28,0.0026381930991347725
2023-11-29,0.0025269883877199776
2023-11-30,-0.0007138981173161665
2023-12-01,0.000791674015136496
2023-12-04,0.000987463723996252
2023-12-05,0.0010578955787222595
2023-12-06,-0.00044058212598526304
2023-12-07,-0.0001011545589297487
2023-12-08,1.108643732619745e-05
2023-12-11,-0.0006674314153293407
2023-12-12,0.00045086502397087845
2023-12-13,-0.00026375639064544424
2023-12-14,0.000244207292515306
2023-12-15,0.0013882059286170066
2023-12-18,0.0029305387474760965
2023-12-19,0.005641617771778567
2023-12-20,0.0007855348079258434
2023-12-21,0.0006766634389499781
2023-12-22,-0.00048453828238378385
2023-12-25,0.0001936152034098736
2023-12-26,0.0020134559512277887
2023-12-27,-0.00010721149346401841
2023-12-28,-0.0001945551081135268
2023-12-29,0.00011125921208159912
2024-01-01,0.00456009269282284
2024-01-02,0.00013988980533859218
2024-01-03,3.1618086994909047e-05
2024-01-04,-0.0010269109819518343
2024-01-05,-0.0003346122624387513
2024-01-08,-6.88857957659211e-05
2024-01-09,-0.0004933151830099472
2024-01-10,0.002424060014152124
2024-01-11,-0.00034260510365904956
2024-01-12,0.0006202019543307608
2024-01-15,0.0010658967140214231
2024-01-16,-0.00047163564346498635
2024-01-17,-0.00046592270628650965
2024-01-18,-0.002309247007224824
2024-01-19,7.078367280448448e-06
2024-01-22,0.0003244978771872278
2024-01-23,-0.0005548742396965482
2024-01-24,0.006356033456933577
2024-01-25,0.0007776813749480285
2024-01-26,0.000437931369411513
2024-01-29,-4.809430717488444e-05
2024-01-30,6.060440073457044e-05
2024-01-31,-0.0006408676013571728
2024-02-01,0.0013910313296302387
2024-02-02,2.5283750150386437e-05
2024-02-05,0.0006657500117633702
2024-02-06,-6.954744514567075e-05
2024-02-07,-0.00014297795149823531
2024-02-08,0.0003693198168126633
2024-02-09,0.0006563230025039977
2024-02-12,0.00037343386134548414
2024-02-13,-0.00010732891325310323
2024-02-14,0.000364160694317711
2024-02-15,0.0042256069687401894
2024-02-16,0.0015432093052571206
2024-02-19,-0.0003837595297950159
2024-02-20,0.0007273357209362108
2024-02-21,0.00011108341866587303
2024-02-22,7.844201155607858e-06
2024-02-23,-0.0001270351234923932
2024-02-26,-0.00031757310918064253
2024-02-27,0.00033157804646430025
2024-02-28,0.00011092943518229274
2024-02-29,-0.00019846741635369221
2024-03-01,-0.0002350147176692634
2024-03-04,-2.4978543847423303e-05
2024-03-05,-0.00011106075208085903
2024-03-06,8.033003319437151e-05
2024-03-07,0.0003348766439065638
2024-03-08,-0.0003516478291877208
2024-03-11,-0.0012250228688013782
2024-03-12,0.00013312004582578005
2024-03-13,0.00017564319536911706
2024-03-14,-0.00011594361642030427
2024-03-15,-0.00034300569979714375
2024-03-18,-0.001452988434734625
2024-03-19,-0.002080125089871695
2024-03-20,0.00027751989555033565
2024-03-21,-0.0004121836615981533
2024-03-22,0.0004392524820238271
2024-03-25,-0.00035237614752669025
2024-03-26,-0.00032471803836149984
2024-03-27,0.0016775115559415313
2024-03-28,-0.0007977435076794029
2024-03-29,0.00017355818293167025
2024-04-01,-9.267794112299827e-05
2024-04-02,0.0009497049034064608
2024-04-03,0.0016735887928722778
2024-04-04,-0.0011167342336808627
2024-04-05,0.0010949077739324839
2024-04-08,0.000220393099734252
2024-04-09,0.0003814395412512344
2024-04-10,0.0004581873777528365
2024-04-11,0.004430988574207271
2024-04-12,-0.000669992160178134
2024-04-15,0.0001955765229416108
2024-04-16,-0.0015933139533027426
2024-04-17,1.4481047068973257e-05
2024-04-18,0.00016168239673292344
2024-04-19,0.00014289061273874682
2024-04-22,-0.0009108891922748768
2024-04-23,0.0007099877854845236
2024-04-24,0.0002787744624721839
2024-04-25,0.0015441971783914806
2024-04-26,0.0005913753637831302
2024-04-29,0.00022198207523764664
2024-04-30,4.915108067657708e-05
2024-05-01,0.0010073672108643435
2024-05-02,0.001878294353688476
2024-05-03,-0.0031931748979563183
2024-05-06,-0.003056701586400946
2024-05-07,-0.0007073309838115268
2024-05-08,0.00010054782818493072
2024-05-09,-0.0007254305447214533
2024-05-10,-0.0002709379508720965
2024-05-13,-0.0002675988067425728
2024-05-14,0.00020750156676306797
2024-05-15,-6.0944741694924056e-05
2024-05-16,-0.00014885154334236822
2024-05-17,0.0013361660258835494
2024-05-20,0.0005348576969647465
2024-05-21,-0.0007010270468027249
2024-05-22,-0.00018468147926876664
2024-05-23,0.00030043367857013277
2024-05-24,9.482350552120001e-05
2024-05-27,5.7143346847935794e-05
2024-05-28,0.0
2024-05-29,0.0011106185612088902
2024-05-30,-0.0020346626279885015
2024-05-31,-0.000833872598371074
2024-06-03,-0.00047594547548358997
2024-06-04,0.0012675631345016064
2024-06-05,-0.00038048314300614527
2024-06-06,0.0001671947315183365
2024-06-07,-0.0001067486294615499
2024-06-10,0.00033793562748319386
2024-06-11,0.001256287560459991
2024-06-12,0.00023201427459007475
2024-06-13,0.00015755736380808162
2024-06-14,0.0003969700188624091
2024-06-17,0.00013927691159063837
2024-06-18,0.0002158219860683015
2024-06-19,-2.5765710809687153e-05
2024-06-20,8.817051063581363e-05
2024-06-21,-0.00018931587792669978
2024-06-24,0.0013696193615573603
2024-06-25,9.350382435735461e-05
2024-06-26,-2.2343685917531303e-06
2024-06-27,-0.0004815827753959221
2024-06-28,0.0001331172478244523
2024-07-01,-0.0009117103046502255
2024-07-02,0.0006898894619257563
2024-07-03,-4.1620776825505016e-05
2024-07-04,-0.00019606622190134696
2024-07-05,0.0006631825131351343
2024-07-08,-0.001217056204033093
2024-07-09,0.0008810025458754179
2024-07-10,0.00022963080536116736
2024-07-11,9.531744025824496e-05
2024-07-12,0.00015040525413625438
2024-07-15,0.0012221886368797088
2024-07-16,-0.000532694633736994
2024-07-17,0.00028176636206734044
2024-07-18,0.0
2024-07-19,0.000523520106585053
2024-07-22,-0.0005277118611714038
2024-07-23,-0.0001255968234275374
2024-07-24,-6.221440529049578e-05
2024-07-25,-0.00014552181963219005
2024-07-26,-0.00047376905422017563
2024-07-29,0.00121706531224525
2024-07-30,-0.0009374055522250342
2024-07-31,0.0003187584442703011
2024-08-01,0.0001587448654004884
2024-08-02,0.00014448112032382703
2024-08-05,-0.0012018470860741858
2024-08-06,0.0008114874859341138
2024-08-07,0.0002825605219732003
2024-08-08,-0.00032526043439205126
2024-08-09,-0.003840593784204578
2024-08-12,0.0016925348023663325
2024-08-13,0.002743050587467614
2024-08-14,0.002606683411734899
2024-08-15,0.0019831983087444578
2024-08-16,0.0038022659262625645
2024-08-19,0.0017882927081903767
2024-08-20,-0.0032737442511733723
2024-08-21,-0.00028095627787743434
2024-08-22,-1.009161004782173e-05
2024-08-23,0.001684242792908652
2024-08-26,0.0013967443735101214
2024-08-27,0.0005550204234658317
2024-08-28,3.973097773428939e-05
2024-08-29,9.178264262191178e-05
2024-08-30,0.0008462141453677873
2024-09-02,-2.304569759118861e-05
2024-09-03,0.00021555483293935783
2024-09-04,0.00030553470111693203
2024-09-05,9.810458830312172e-05
2024-09-06,0.00033193815762810896
2024-09-09,-0.00037297781924607715
2024-09-10,-8.464483937958885e-05
2024-09-11,2.573123070615404e-05
2024-09-12,0.0
2024-09-13,0.00034969653819220687
2024-09-16,0.0006724490681810687
2024-09-17,-0.0009727997805852379
2024-09-18,0.0008025455391451672
2024-09-19,0.0004084027826680294
2024-09-20,-0.0007854567240182147
2024-09-23,-0.000619404129506047
2024-09-24,0.0004809384464454288
2024-09-25,-0.00018998243033105063
2024-09-26,0.001606017155620136
2024-09-27,0.005334347282553559
2024-09-30,-2.071546290554401e-05
2024-10-01,0.0006575183618569773
2024-10-02,-0.00028081519263004106
2024-10-03,-0.0004736720794421084
2024-10-04,-0.00024305132547075537
2024-10-07,-0.002397827022791046
2024-10-08,0.003357157624767638
2024-10-09,0.00020532552647717402
2024-10-10,0.0014423218342545442
2024-10-11,0.00013896913399199745
2024-10-14,-5.271038113910002e-05
2024-10-15,2.1133309039003456e-05
2024-10-16,-0.0005918765378245296
2024-10-17,-9.845686419751662e-05
2024-10-18,0.0007746827909238273
2024-10-21,1.9757014077101688e-05
2024-10-22,0.0001260519573841205
2024-10-23,-7.128148840324959e-05
2024-10-24,8.155718388579981e-06
2024-10-25,0.00010672359287538571
2024-10-28,-7.77613291559483e-06
2024-10-29,0.0007548330007914579
2024-10-30,0.00021762246963409477
2024-10-31,0.0003926388418833848
2024-11-01,-0.0008775971899005727
2024-11-04,0.0015270285871641113
2024-11-05,0.0006860384508094073
2024-11-06,0.0030441256992507866
2024-11-07,0.0002741520078820992
2024-11-08,0.005083287029610116
2024-11-11,0.006812217223466485
2024-11-12,-0.001030563840888898
2024-11-13,-3.557808640462494e-05
2024-11-14,0.00011122780199177662
2024-11-15,-0.00024993733186750124
2024-11-18,0.0003194755449540863
2024-11-19,-0.00019403653665647989
2024-11-20,9.88814362546724e-05
2024-11-21,0.000852776231993612
2024-11-22,-0.00019315938473738657
2024-11-25,2.7758420020326094e-05
2024-11-26,6.377182444454654e-05
2024-11-27,0.0012914549080570714
2024-11-28,-0.00018130402520633875
2024-11-29,-3.7880258368797395e-06
2024-12-02,-0.0001511879605375164
2024-12-03,0.0004051713666636472
2024-12-04,0.0005793969891171396
2024-12-05,-0.0014582441649697991
2024-12-06,0.00031951664658310736
2024-12-09,0.0026533417080977623
2024-12-10,-0.0003982697919575275
2024-12-11,-9.52343851964614e-05
2024-12-12,0.0008876349364920961
2024-12-13,-0.0001847745138298588
2024-12-16,-0.0005606079044979563
2024-12-17,0.0006888297338062787
2024-12-18,-0.00024576212224572934
2024-12-19,8.144617978775315e-05
2024-12-20,0.0009245297221867621
2024-12-23,0.002764852968151546
2024-12-24,0.0005010204846026338
2024-12-25,0.0002908080736750052
2024-12-26,0.0010697405172217249
2024-12-27,-7.2127296571544e-05
2024-12-30,6.708021697632565e-05
2024-12-31,0.0005304159770781189
2025-01-02,0.00037267654979412327
2025-01-03,0.0
2025-01-06,-0.00034813476428590333
2025-01-07,-0.00025365168011767325
2025-01-08,-0.0011671354943831509
2025-01-09,0.000811259297393296
2025-01-10,0.0012078536850968246
2025-01-13,0.002403893962224415
2025-01-14,0.0026419136703684544
2025-01-15,0.0005717512421592889
2025-01-16,-0.000447615840010411
2025-01-17,0.0030516882427597397
2025-01-20,-0.0004731013935714912
2025-01-21,0.00027825207231183934
2025-01-22,0.0032814424450710823
2025-01-23,0.0006816800309631453
2025-01-24,0.00011805646723182194
2025-01-27,0.00047640802343851496
2025-01-28,-0.0019456745231550706
2025-01-29,0.0024561150070261275
2025-01-30,-0.0006665596547082116
2025-01-31,0.0017776731146939666
2025-02-03,0.0026500013203803467
2025-02-04,0.0022720936240123056
2025-02-05,0.0005610639622285014
2025-02-06,-1.8366436230428506e-05
2025-02-07,-0.0005747969085552286
2025-02-10,0.00016747416767106226
2025-02-11,0.0
2025-02-12,9.784281506132753e-05
2025-02-13,7.676532973665636e-05
2025-02-14,0.0002232423698976562
2025-02-17,0.0004570903290388009
2025-02-18,0.0001184047785722005
2025-02-19,8.436118100992084e-05
2025-02-20,1.6904866992297937e-05
2025-02-21,4.8022499008361286e-05
2025-02-24,-2.425675405600891e-07
2025-02-25,4.853644066405281e-05
2025-02-26,0.000982711376142745
2025-02-27,0.0003679191260104323
2025-02-28,-0.0002956495183994835
2025-03-03,-0.0014330894437748491
2025-03-04,-0.00022258036623900825
2025-03-05,2.4906726110984092e-05
2025-03-06,-0.0005112758955943297
2025-03-07,-3.1740973647310445e-05
2025-03-10,2.2236767610106468e-05
2025-03-11,-5.935813017159824e-05
2025-03-12,0.0006485569618454848
2025-03-13,-3.5645155544527835e-05
2025-03-14,-3.7888725820983964e-05
2025-03-17,9.056167552010046e-05
2025-03-18,0.00031639972868488254
2025-03-19,0.001053729304762235
2025-03-20,0.000662536117011874
2025-03-21,0.003358834739137563
2025-03-24,-1.3381522253464324e-05
2025-03-25,0.00019397442742922444
2025-03-26,-0.00019857245387655867
2025-03-27,0.00020306247832439908
2025-03-28,0.00021511515363727366
2025-03-31,4.148341772394106e-05
2025-04-01,-0.0007639872416851403
2025-04-02,4.812663302658607e-05
2025-04-03,0.0013780750830815704
2025-04-04,0.0030416671110066514
2025-04-07,0.00034519689519363936
2025-04-08,0.0005676596146792653
2025-04-09,0.0023380407272533296
2025-04-10,0.014940095417877929
2025-04-11,0.008293690779144295
2025-04-14,0.00813512524200195
2025-04-15,0.00012142768991451254
2025-04-16,-0.0008064566575012343
2025-04-17,0.0013530783306520996
2025-04-22,0.00037642027315026454
2025-04-23,-0.0001962235840950682
2025-04-24,-0.000247231214167933
2025-04-25,1.5788627094025096e-05
2025-04-28,-0.00013877226175754306
2025-04-29,0.0005205432887178776
2025-04-30,8.405033432401697e-05
2025-05-01,-9.697036087278203e-05
2025-05-02,0.0004696196754202676
2025-05-05,0.000866265475826078
2025-05-06,-0.022642562044093203
2025-05-07,0.006514068673731461
2025-05-08,-0.0010630914180017725
2025-05-09,-0.0006027593586155284
2025-05-12,0.00027085506791874075
2025-05-13,0.0002964645166933695
2025-05-14,0.0002830918990786659
2025-05-15,0.00011866357263319947
2025-05-16,-0.0005583142095580142
2025-05-19,-0.00010363757275056368
2025-05-20,0.0
2025-05-21,0.00013678849388502694
2025-05-22,0.0008423112043899767
2025-05-23,0.0012397708060779655
2025-05-26,3.118398882421972e-06
2025-05-27,0.00041610174457917034
2025-05-28,-5.127620473264157e-05
2025-05-29,-0.0007026201736806668
2025-05-30,0.0005852156364232163
2025-06-02,-0.00033710515793575495
2025-06-03,7.616214796532961e-05
2025-06-04,0.0006274032268457004
2025-06-05,0.0005509484269076752
2025-06-06,-0.001479487107117334
2025-06-09,0.0002416150072519853
2025-06-10,0.00042058734719542745
2025-06-11,0.0
2025-06-12,-0.0017199828197219293
2025-06-13,0.000962109595260057
2025-06-16,0.0017887304279261217
2025-06-17,-0.0017328498289716676
2025-06-18,0.0013674451900574217
2025-06-19,0.002269928822017441
2025-06-20,0.0011705276071857507
2025-06-23,0.000522667222599062
2025-06-24,-1.473187523142323e-05
2025-06-25,-0.0003852628733624893
2025-06-26,0.00036876290170075987
2025-06-27,-0.00031729441293574064
2025-06-30,0.0004721473469080677
2025-07-01,0.0025007481920462458
2025-07-02,0.0021199023399871906
2025-07-03,0.0002872203868023191
2025-07-04,0.00026633516415492737
2025-07-07,0.00028267300540910724
2025-07-08,-3.1865103044832074e-05
2025-07-09,0.00037381560908067077
2025-07-10,0.0005524293310771734
